895072029,908740761
908740761,192017514
1979034607,1788860522
1788860522,1225214871
1225214871,351869504
351869504,2074288817
2074288817,1977071798
1977071798,1550054546
1550054546,1867798930
1867798930,516491012
516491012,1652465321
1652465321,1501459982
1501459982,248051088
248051088,5265068
5265068,1804313819
1804313819,1339378020
1339378020,1546097911
1546097911,2024022819
2024022819,53564123
1491723877,1005459429
1005459429,1774694142
1774694142,1759020108
1759020108,503176191
503176191,1945614538
1945614538,67494135
1647566892,746003705
746003705,1560321429
1560321429,1292976680
1292976680,171749645
171749645,1389135217
1389135217,422826362
422826362,1838716989
1838716989,263499282
263499282,747468278
747468278,2033358409
2033358409,909760053
909760053,1006942771
1006942771,1519009216
1519009216,161578034
161578034,696697219
696697219,1163499911
2143600859,2111283739
2143600859,1064007448
2143600859,665566031
2143600859,201376576
2143600859,700507756
201376576,1278025931
1278025931,1308020707
1308020707,1387666039
665566031,967441003
967441003,1696907907
1696907907,43374244
43374244,1373626987
1373626987,7482975
700507756,1668241887
1668241887,339085188
339085188,263747309
263747309,646006552
646006552,770803554
770803554,466395983
466395983,761364030
761364030,1152042000
2111283739,556709051
556709051,1614245861
1614245861,565751385
565751385,266635161
266635161,454098935
454098935,328355952
328355952,78315382
78315382,2033055442
2033055442,219660454
219660454,1495071777
1495071777,1187011900
1187011900,2022200128
2090239924,1711677111
1711677111,311710202
311710202,1401860356
1401860356,1162843749
1162843749,1355526850
1355526850,490133647
490133647,1864938525
1864938525,610522084
610522084,1859322008
1859322008,761141349
761141349,7325009
7325009,952101284
952101284,97091382
97091382,1226423872
1226423872,2041996768
2041996768,1987714077
1987714077,70023866
70023866,1294948323
1002439395,181921093
1002439395,1323377517
1002439395,58995153
1002439395,1958290032
1002439395,1092844826
1002439395,191553521
1002439395,885526316
181921093,1235229022
1235229022,1530681350
1530681350,1474313663
1474313663,1062328082
1062328082,1140668003
1140668003,533864953
533864953,1388881943
1388881943,975934645
975934645,1528584956
1528584956,2064293033
2064293033,991471563
991471563,696678435
696678435,746711443
746711443,245178423
885526316,1077845448
58995153,1363889993
1363889993,1049122617
1049122617,2098072154
2098072154,741935768
741935768,1661596411
1661596411,776229722
776229722,1202061778
1202061778,167740708
167740708,1602972516
1092844826,1872532488
1872532488,1154226160
1154226160,921460416
921460416,1129778508
1958290032,85075644
85075644,1197732159
1197732159,123005003
123005003,667154008
667154008,636656364
636656364,1935896425
1935896425,884352145
884352145,1723181471
1723181471,37521524
37521524,1780872492
191553521,723431057
723431057,642117616
642117616,602880900
1323377517,1511489086
397904018,1338070725
397904018,1843752626
397904018,1310293841
397904018,288216753
397904018,683921288
397904018,1195665601
397904018,1157718536
397904018,658188486
1338070725,65175600
65175600,324075985
324075985,959892085
959892085,1943421208
1943421208,553230421
553230421,1522501246
1522501246,610296318
610296318,912821595
912821595,2115915849
2115915849,1377312549
1377312549,2000888406
2000888406,247523903
247523903,1934407438
1934407438,634605719
634605719,1945489682
1945489682,1839446846
1195665601,2036101499
2036101499,2082994559
2082994559,1849412787
1849412787,270237751
270237751,808750598
808750598,1225653966
1225653966,1611595550
1611595550,1572021006
1572021006,1438485848
1438485848,459726700
459726700,310779155
310779155,88783036
88783036,638325366
638325366,1064409968
1064409968,1267459525
1267459525,763162657
763162657,1733047008
1843752626,582874667
582874667,1260968298
1260968298,833404111
833404111,375274216
375274216,1332402893
1332402893,752022812
1310293841,1545794724
1545794724,331559981
331559981,1124135217
1124135217,53470320
53470320,793270553
1157718536,1230558809
1230558809,432370932
432370932,38775491
38775491,31619064
31619064,148277089
148277089,2109353588
2109353588,1119987222
1119987222,1064139719
683921288,1207097093
1207097093,105010639
105010639,790975058
790975058,560170479
560170479,1611516656
1611516656,12884581
12884581,1368287769
1368287769,1545788354
1545788354,1996032073
1996032073,1121023647
1121023647,381982511
381982511,932260785
932260785,1840192048
288216753,1625805322
1625805322,1758517289
1758517289,654654884
654654884,1504611292
1504611292,953800937
953800937,1791297181
1791297181,562084351
658188486,838090210
838090210,543856072
543856072,1162807058
1162807058,801454657
801454657,671943559
723227691,1677647980
1677647980,2120279552
2120279552,213571819
213571819,549403868
549403868,2107330552
2080294094,499825992
2080294094,754046186
2080294094,2022008094
2080294094,2029637112
2080294094,72121632
2080294094,243146059
2080294094,649324375
2080294094,728460365
2080294094,1286059766
1286059766,1185265029
1185265029,1076264148
1076264148,2122214525
2122214525,1518056448
1518056448,13127206
13127206,1300352248
1300352248,2030706711
2030706711,1352921715
1352921715,1116711515
1116711515,306825725
2029637112,1143107709
1143107709,1896644500
1896644500,1936798306
499825992,1242888853
1242888853,1451012571
1451012571,1903704927
1903704927,1200941469
1200941469,407792024
407792024,235167929
235167929,461982862
461982862,692622676
692622676,540273729
540273729,1425709256
1425709256,1809486758
1809486758,685418105
685418105,323499448
649324375,861262433
861262433,1622041972
1622041972,902415169
902415169,1243681203
1243681203,1979443328
1979443328,1350833966
1350833966,1336576789
1336576789,350417816
350417816,605010917
605010917,1017405324
1017405324,1090160206
1090160206,2126046260
2126046260,99369181
99369181,1011159433
1011159433,432252923
432252923,959837780
959837780,1805878401
1805878401,1911334638
1911334638,627897171
243146059,843103025
843103025,1030961585
1030961585,2327303
2327303,1696348490
1696348490,216364353
216364353,471038184
728460365,442749197
442749197,270154672
270154672,627815272
627815272,2133312360
2133312360,1877799907
1877799907,2074933011
2074933011,603369982
603369982,912742516
912742516,1031388424
1031388424,1736155793
1736155793,101038921
101038921,779518239
779518239,30151412
30151412,665840903
665840903,624999218
624999218,910646946
754046186,358124108
358124108,331819018
331819018,1685638462
1685638462,1614789626
1614789626,1796675214
1796675214,1725685566
1725685566,306871148
306871148,228220065
228220065,384142811
384142811,1496306617
1496306617,1426457132
1426457132,1648031837
1648031837,1743026620
2022008094,1511518331
1511518331,1139794911
1139794911,1104353020
1104353020,537980161
537980161,1167121376
1167121376,102402223
102402223,1231345030
72121632,351643684
351643684,283105272
283105272,423343212
423343212,1065693284
1065693284,172447777
661346393,1829051396
661346393,1676570591
1676570591,1174867413
1174867413,2133784621
2133784621,1522469247
1829051396,1931364026
1931364026,671413423
671413423,867300569
867300569,1712125348
1712125348,800039082
800039082,920772032
920772032,243375178
243375178,1034039821
159439283,899630755
159439283,981425141
159439283,1518918116
981425141,1135458412
1135458412,280606295
899630755,364019056
364019056,1398917854
1398917854,1048770696
993500674,757508469
993500674,1598793745
1598793745,797746815
797746815,2053092452
2053092452,1745995718
1745995718,805895557
805895557,280141412
280141412,1221264892
1221264892,1464233255
1464233255,140588744
140588744,259198215
259198215,1494852882
1494852882,821065405
821065405,839811003
839811003,757716805
757716805,1534153209
268073411,2046159515
268073411,877005079
268073411,49191217
268073411,890708732
268073411,1026159844
268073411,474516608
268073411,811752759
268073411,268232536
268073411,1011979839
877005079,1921521672
1921521672,150229111
150229111,14978831
14978831,1377742309
1377742309,22694688
22694688,1858528132
1858528132,1301777436
1301777436,971946391
268232536,1324137061
1324137061,1213354710
1213354710,762775445
762775445,1232706260
1232706260,252728920
252728920,1733111738
1733111738,313190205
313190205,877577597
877577597,1161081672
1161081672,584296654
584296654,676236632
676236632,1603725838
1603725838,1780286898
1780286898,533239366
533239366,2142182672
2142182672,2023983525
2023983525,467807534
467807534,292021065
811752759,2056801054
2056801054,1427670429
1427670429,1829001421
1829001421,227636532
227636532,1307575749
1307575749,405364974
405364974,885257374
885257374,1450518388
1450518388,1407354149
1407354149,1496191884
1496191884,885223038
885223038,690137675
690137675,837384191
837384191,927931752
927931752,1890692455
1890692455,152146526
152146526,970464342
970464342,1342740894
474516608,135261359
135261359,224418471
224418471,1667088070
1667088070,1648394941
1648394941,1176813820
1176813820,1234772535
1234772535,1251465690
1251465690,1974508617
1974508617,997334964
997334964,1128593540
1128593540,541707711
541707711,1316019326
1316019326,543151511
543151511,1549061597
1549061597,1184350578
1184350578,256218540
890708732,630343950
630343950,1624458960
1624458960,1529015175
1529015175,36459602
36459602,228449331
228449331,1777787906
1777787906,2129891659
2129891659,263498581
263498581,2074088621
1026159844,1949435898
1949435898,872465515
872465515,491960371
491960371,1641619151
1641619151,1283997377
1283997377,1957306555
1957306555,1417502976
1417502976,87027625
87027625,851810169
851810169,1269840249
1269840249,1355442986
1355442986,496198665
496198665,2067362121
2067362121,1072370392
1072370392,856958227
1011979839,1962965864
1962965864,36291757
36291757,1545032952
1545032952,1822273035
1822273035,1765093888
1765093888,1096987298
1096987298,955729319
955729319,1784059025
1784059025,274204462
274204462,1186778643
1186778643,1162914893
1162914893,152574616
152574616,2143935014
2143935014,1762974600
1762974600,1339808109
1339808109,400681897
400681897,687570548
2046159515,552847085
552847085,1327509021
1327509021,1545549149
1545549149,95889590
95889590,1893643595
1893643595,820600165
820600165,1020599140
49191217,2005805548
2005805548,1272135412
1272135412,1050258408
1050258408,1021276751
1021276751,198656149
198656149,271711177
271711177,1489870058
1489870058,218544357
218544357,436298227
436298227,1836779676
1836779676,1495299309
1495299309,1124905651
1124905651,941134164
941134164,1731602084
843195515,871336010
843195515,584164216
843195515,1895917315
843195515,44028083
1895917315,1126289538
1126289538,1683077839
1683077839,1434840760
1434840760,1667864736
1667864736,1611674377
1611674377,795359678
795359678,1749043940
1749043940,787866611
787866611,1625220684
871336010,916931810
916931810,143289677
143289677,1653773698
1653773698,681733965
681733965,183239884
584164216,876244558
876244558,598914859
598914859,1498636265
1498636265,945008979
945008979,1950845009
1950845009,399194202
399194202,836437911
836437911,1037228913
1037228913,501347290
501347290,603988862
603988862,896500804
896500804,957534349
957534349,1083883960
1083883960,2136498936
2136498936,2030018198
2030018198,1630611131
1630611131,977106481
977106481,391706601
44028083,2116188401
2116188401,116947211
116947211,1921310181
1921310181,1145813370
1145813370,902523846
902523846,918238407
918238407,1469005622
1469005622,425938008
425938008,962790349
962790349,1084339949
1084339949,1808819146
1808819146,652760727
652760727,1954400136
1954400136,699450243
699450243,1944741050
947757632,1532937995
947757632,941780375
947757632,1058098807
947757632,932705570
947757632,346243887
947757632,1597138684
947757632,1891302291
932705570,615468655
615468655,702175505
702175505,674599465
941780375,453861730
453861730,409057468
409057468,1315450347
1315450347,134348336
134348336,1222147285
1222147285,573155190
573155190,510648518
510648518,865967427
865967427,854070148
854070148,164926336
164926336,511956020
1532937995,342791541
342791541,1861380404
1861380404,1848505630
1848505630,1679597039
1679597039,716117746
716117746,2027243382
2027243382,1376924779
1376924779,696291309
696291309,234630433
234630433,524273993
1058098807,2101521074
2101521074,788118081
788118081,777852542
777852542,1154640215
1154640215,306130688
306130688,582812547
582812547,889458055
889458055,1273061964
1273061964,1875808494
1875808494,813828739
813828739,298449001
298449001,1442083272
1442083272,205726508
205726508,501400673
501400673,1509842640
1509842640,1067856534
1067856534,1327952996
1891302291,477144892
477144892,524937178
524937178,1196875963
1196875963,1790488795
346243887,1753900540
1753900540,1051064694
1051064694,963937791
963937791,2051797869
2051797869,278814769
278814769,1225032890
1225032890,2006659241
2006659241,1504929003
1504929003,1480574115
1480574115,1649932139
1649932139,71617276
71617276,321544228
321544228,1568960829
1568960829,275082038
275082038,2035829599
2035829599,2061620509
2061620509,789654292
1597138684,1490887409
1490887409,1658521467
1658521467,1216635509
1216635509,427183490
427183490,1278085546
1278085546,1524617627
1524617627,1275391367
1275391367,730242815
730242815,1519268367
1519268367,1979369150
1979369150,1731822493
1726762705,1094434449
1094434449,1966105371
1966105371,1298770386
1298770386,665711235
665711235,337818284
337818284,2139827201
2139827201,34351763
1963146050,1684544512
1963146050,1312397593
1963146050,1899957362
1963146050,1036695987
1963146050,391697331
1963146050,382624185
1963146050,1120135810
1963146050,1140251541
1312397593,1436823094
1436823094,30058062
30058062,381789568
381789568,734276151
734276151,943532261
943532261,623453463
623453463,605135042
605135042,704037980
704037980,942036431
942036431,2141347641
2141347641,1623028100
1623028100,834992843
834992843,1490057968
1490057968,1177273260
1177273260,1129709868
1129709868,1352122705
1120135810,1120801189
1120801189,247641171
247641171,1068655221
1068655221,321512911
321512911,1546578524
1546578524,1000392286
1000392286,1813044238
1813044238,1141259455
1140251541,789480635
789480635,1201550062
1201550062,1054462785
1054462785,1928908360
1928908360,1830601658
382624185,2145425252
2145425252,766525307
766525307,2016184069
2016184069,815797984
815797984,586119181
586119181,1391399887
1391399887,312768446
312768446,643599767
643599767,2134825376
2134825376,197122358
197122358,1430872627
1430872627,1112079910
1112079910,878668617
878668617,766031059
766031059,331257152
331257152,933670186
1684544512,1039381909
1039381909,1709612354
1709612354,335532558
335532558,1970136463
1970136463,33451770
33451770,95057075
95057075,2090443927
2090443927,1516376777
1036695987,1689576551
391697331,602515527
602515527,1709357547
1709357547,647064930
647064930,1779108045
1779108045,170949715
170949715,567407574
567407574,1022998100
1022998100,1041626554
1041626554,1889832161
1899957362,194123442
194123442,1993086415
1993086415,1568280880
1568280880,18715418
341752349,1760116115
341752349,2067184665
341752349,579731530
579731530,2071772915
2071772915,725784824
725784824,745421893
745421893,1407121701
1407121701,345817786
345817786,1102679348
1102679348,1699718481
1699718481,161872075
161872075,1025017632
1760116115,1341105850
1341105850,166284044
166284044,1134474617
1134474617,482807103
482807103,1611256527
1611256527,538221601
538221601,1152262414
1152262414,1868487864
2067184665,602479679
602479679,1920622857
1920622857,1017851477
1017851477,567584821
133964983,601020297
133964983,2094513842
133964983,705426698
133964983,879650450
705426698,1834196695
1834196695,218623093
2094513842,1182973358
1182973358,1706348059
1706348059,2088595032
2088595032,1195871695
1195871695,84469694
84469694,724256947
724256947,1006877764
1006877764,2059739576
2059739576,2017371948
2017371948,1396847835
1396847835,1252028509
1252028509,1682105597
1682105597,1604474449
1604474449,1269725343
1269725343,310952025
601020297,1264117892
1264117892,760521286
760521286,1059892903
1059892903,505650077
505650077,728786193
728786193,690269532
690269532,1527311276
1527311276,747687633
747687633,511827785
511827785,1418251867
1418251867,310790440
310790440,701436648
701436648,1184472499
1184472499,1636634357
1636634357,1937359287
879650450,231031392
231031392,1329079553
1329079553,1606825588
1606825588,358062868
358062868,9627229
9627229,1298828799
1298828799,357639352
357639352,114481295
114481295,826882625
826882625,195008841
195008841,1879946752
1879946752,640260238
640260238,433053157
433053157,1539091161
555310156,98392372
555310156,624967987
555310156,1280680113
624967987,692064575
692064575,1477083159
1477083159,2098324715
2098324715,554402261
1280680113,1939786643
1939786643,2060211805
2060211805,1900788633
1900788633,400925129
400925129,532877807
98392372,1009175157
1009175157,595336666
595336666,423999501
423999501,1983694430
1983694430,1586209084
1586209084,1596381897
1596381897,381244891
381244891,1744100621
1744100621,1200394640
1200394640,717758565
717758565,91391969
91391969,66609388
66609388,627700937
627700937,1471874580
1471874580,708839418
708839418,2027662945
699155707,517550256
699155707,459693855
699155707,1220384173
699155707,212675551
699155707,264786939
699155707,1869324895
699155707,1289763317
699155707,403938966
1220384173,1800719595
1800719595,692885230
692885230,293100162
293100162,1871212681
1871212681,842885453
842885453,679507747
679507747,2002473747
2002473747,2068497399
2068497399,147545017
147545017,454640870
454640870,2070404436
2070404436,2104656065
2104656065,738967420
212675551,1987180465
1869324895,1284980983
1284980983,490802138
490802138,372213730
372213730,1082704466
1082704466,1110431661
1110431661,550612160
550612160,1949966226
1949966226,1940637772
1940637772,524101870
403938966,1346253989
1346253989,1273507371
1273507371,1836489583
1836489583,1108621264
1108621264,477339576
1289763317,872151616
872151616,2090735109
2090735109,2060129915
2060129915,2076543634
2076543634,666785820
666785820,1914022387
1914022387,1955875076
1955875076,355744871
459693855,663042911
663042911,853686993
853686993,1602985604
1602985604,73189950
73189950,1911393791
1911393791,2066870616
2066870616,1445055189
1445055189,980261023
980261023,970013784
970013784,1774137933
1774137933,1413360819
1413360819,1996801327
1996801327,1527226056
53442167,999746601
53442167,1741676704
53442167,1788902927
53442167,715585473
53442167,1908572749
53442167,566560105
53442167,501991455
53442167,1104849619
53442167,846337161
501991455,1982031091
1982031091,1711738496
1711738496,737843268
737843268,1362042748
715585473,1313225501
1313225501,1554134600
1554134600,1196895747
1196895747,1691168972
1691168972,881680440
881680440,555260489
555260489,761580892
1104849619,721856816
721856816,565211414
565211414,266611048
846337161,1240701153
1240701153,507141979
507141979,378226794
378226794,1370731484
566560105,165436176
165436176,855136557
855136557,1416623376
1416623376,264389988
264389988,1925509506
1925509506,371949893
371949893,714361099
714361099,1714799212
1714799212,466134012
466134012,1384123757
1384123757,537814854
537814854,769474525
769474525,141567250
141567250,1963263504
1963263504,542970946
542970946,352324317
352324317,23126153
23126153,131287523
131287523,444531846
999746601,1274402790
1274402790,260010159
260010159,50509108
1788902927,1244125228
1244125228,686617671
686617671,750553758
750553758,1748097190
1748097190,1526947081
1526947081,1166897772
1166897772,1802031486
1802031486,1781193561
1781193561,1608213001
1608213001,1395939449
1129997826,782493511
1129997826,414284430
1129997826,1864525091
1129997826,351834317
1129997826,177116058
1864525091,2132024172
2132024172,616674808
616674808,1705095699
1705095699,389418395
389418395,308949163
308949163,1804981958
1804981958,1143621027
782493511,10695945
10695945,1517319386
1517319386,1210093099
1210093099,299281727
299281727,1255152454
1255152454,755478474
755478474,2080822911
2080822911,1009629104
1009629104,188394884
188394884,84414986
84414986,1681423026
1681423026,2007108566
2007108566,1189657783
1189657783,966042326
351834317,2021572578
2021572578,656484036
656484036,929707348
929707348,169430717
169430717,2124848507
2124848507,834071857
834071857,1072483057
1072483057,521328330
414284430,1319554155
1319554155,124090858
124090858,1571245108
1571245108,1793590157
1793590157,157990322
157990322,1006696935
1006696935,1095380617
1095380617,1815832576
1815832576,2129882533
2129882533,1824463041
1824463041,1968974999
1968974999,1635395578
1635395578,1139691877
1139691877,2063956325
1185707764,249432026
1185707764,1518314601
1185707764,1997283024
1185707764,1904261699
1185707764,1387724162
1904261699,1560307002
1560307002,578535897
578535897,1799271236
1799271236,1179886776
1179886776,1050880847
1050880847,654856620
249432026,1741813082
1741813082,2104561048
2104561048,51870884
51870884,764231218
764231218,1712894942
1712894942,1479521785
1387724162,1846062213
1846062213,559784961
559784961,1512661331
1512661331,1059990138
1059990138,1959715081
1959715081,1873430446
1873430446,445635913
445635913,876431758
876431758,714492380
714492380,1538642213
1997283024,157783265
157783265,1467207112
1467207112,1925561536
1925561536,1069316275
1069316275,1680021639
1680021639,1235645314
1235645314,531928279
531928279,1474176887
1474176887,1247459268
1247459268,1401428693
1401428693,1373981469
1373981469,1735829871
150694560,1963855742
150694560,1400739762
150694560,273631144
150694560,1709439216
150694560,603947462
150694560,1963442339
1963855742,47720089
1963442339,1182289786
1182289786,86609169
86609169,1942590234
1942590234,1601013078
1601013078,740407330
740407330,1781656171
1781656171,425784762
425784762,1449652513
1449652513,954565633
954565633,1776855687
1776855687,2109703190
2109703190,1528276797
1528276797,369186710
369186710,733421801
733421801,587496024
273631144,1853765838
1853765838,404573606
404573606,1852063244
603947462,720180762
720180762,1095810936
1095810936,2005060560
2005060560,1167689570
1167689570,763782443
763782443,80102640
80102640,996087191
996087191,675673676
675673676,1243788109
1400739762,1890171801
1890171801,678354483
678354483,549822813
549822813,1711703388
1711703388,1583229403
1583229403,680662475
576903743,1456075561
576903743,664519766
576903743,761338762
576903743,857246690
1456075561,162360263
162360263,511318956
511318956,1423528576
1423528576,11152556
11152556,2106082578
2106082578,843322448
843322448,223450802
223450802,889874221
889874221,158289236
158289236,1288559040
1288559040,1591341504
1591341504,1731600255
1731600255,2021123204
2021123204,2022300878
2022300878,1508785280
1508785280,780310775
780310775,352590020
352590020,1077720409
857246690,612996127
612996127,1133124682
1133124682,1771213551
1771213551,2110103032
2110103032,1738200367
1738200367,1489825765
1489825765,2008012173
2008012173,1385715829
1385715829,2126667675
2126667675,1352723503
761338762,1416988416
1416988416,1768265926
1768265926,2031579982
2031579982,165927280
165927280,427278085
427278085,757769172
757769172,2081928550
2081928550,246179188
246179188,854776824
854776824,58747037
58747037,1000280479
